event-id,visible,timestamp,location-long,location-lat,lat-median,long-median,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
34124360475,true,2016-12-17 17:15:01.000,23.05,-16.72,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360476,true,2016-12-18 03:26:31.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360477,true,2016-12-18 17:21:01.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360478,true,2016-12-19 03:27:28.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360479,true,2016-12-19 17:17:25.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360480,true,2016-12-20 03:27:21.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360481,true,2016-12-20 17:18:21.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360482,true,2016-12-21 03:26:36.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360483,true,2016-12-21 17:17:07.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360484,true,2016-12-22 03:30:16.000,23.03,-16.66,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360485,true,2016-12-22 17:19:09.000,23.03,-16.65,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360486,true,2016-12-23 03:30:17.000,23.03,-16.65,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360487,true,2016-12-23 17:20:01.000,23.03,-16.65,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360488,true,2016-12-24 03:33:18.000,23.03,-16.65,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360489,true,2016-12-24 17:16:25.000,23.03,-16.65,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360490,true,2016-12-25 03:29:01.000,23.03,-16.65,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360491,true,2016-12-25 17:17:54.000,23.04,-16.62,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360492,true,2016-12-26 03:33:21.000,23.04,-16.62,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360493,true,2016-12-26 17:12:31.000,23.04,-16.61,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360494,true,2016-12-27 03:33:26.000,23.04,-16.6,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360495,true,2016-12-27 17:13:45.000,23.92,-17.33,-16.65,23.03,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360496,true,2016-12-28 03:34:21.000,24.47,-17.82,-18.0,25.01,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360497,true,2016-12-28 17:16:14.000,24.78,-18.14,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360498,true,2016-12-29 03:29:46.000,25.12,-18.41,-18.45,25.14,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360499,true,2016-12-29 17:15:23.000,25.09,-18.39,-18.45,25.14,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360500,true,2016-12-30 03:34:49.000,25.05,-18.36,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360501,true,2016-12-30 17:15:37.000,25.02,-18.36,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360502,true,2016-12-31 03:33:39.000,24.99,-18.37,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360503,true,2016-12-31 17:16:25.000,24.99,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360504,true,2017-01-01 03:33:07.000,24.99,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360505,true,2017-01-01 17:09:13.000,24.99,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360506,true,2017-01-02 03:31:46.000,25.01,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360507,true,2017-01-02 17:17:41.000,25.01,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360508,true,2017-01-03 03:32:35.000,25.02,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360509,true,2017-01-03 17:16:49.000,25.01,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360510,true,2017-01-04 03:36:01.000,25.01,-18.4,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360511,true,2017-01-04 17:11:46.000,25.0,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360512,true,2017-01-05 03:38:31.000,25.0,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360513,true,2017-01-05 17:16:25.000,25.0,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360514,true,2017-01-06 03:36:49.000,24.99,-18.4,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360515,true,2017-01-06 17:17:07.000,24.99,-18.4,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360516,true,2017-01-07 03:37:17.000,24.99,-18.4,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360517,true,2017-01-07 17:16:01.000,24.99,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360518,true,2017-01-08 03:42:14.000,24.99,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360519,true,2017-01-09 03:50:11.000,24.99,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360520,true,2017-01-10 03:45:28.000,24.98,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360521,true,2017-01-10 17:16:44.000,24.99,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360522,true,2017-01-11 03:42:41.000,24.98,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360523,true,2017-01-11 17:17:04.000,24.98,-18.41,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360524,true,2017-01-12 03:41:25.000,24.97,-18.39,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360525,true,2017-01-12 17:18:47.000,24.96,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360526,true,2017-01-13 03:44:18.000,24.95,-18.38,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360527,true,2017-01-13 17:15:28.000,24.89,-18.35,-18.45,25.07,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360528,true,2017-01-14 03:40:25.000,24.8,-18.22,-18.45,25.01,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360529,true,2017-01-14 17:15:31.000,24.46,-17.7,-18.0,24.66,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360530,true,2017-01-15 03:55:43.000,24.29,-17.32,-17.55,24.6,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360531,true,2017-01-15 17:14:49.000,24.3,-17.32,-17.55,24.53,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360532,true,2017-01-16 03:58:01.000,24.19,-17.42,-17.55,24.38,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360533,true,2017-01-16 17:13:47.000,24.02,-17.46,-17.55,24.06,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360534,true,2017-01-17 03:46:46.000,23.72,-17.71,-17.55,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360535,true,2017-01-17 17:11:31.000,23.46,-18.4,-18.45,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360536,true,2017-01-18 03:44:49.000,23.68,-19.18,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360537,true,2017-01-18 17:20:09.000,23.61,-20.09,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360538,true,2017-01-19 03:44:19.000,23.96,-20.24,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360539,true,2017-01-19 17:20:53.000,23.96,-20.24,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360540,true,2017-01-20 03:46:11.000,23.96,-20.24,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360541,true,2017-01-20 17:15:51.000,23.99,-20.2,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360542,true,2017-01-21 03:53:21.000,24.02,-20.09,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360543,true,2017-01-21 17:20:01.000,24.05,-20.04,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360544,true,2017-01-22 03:49:26.000,24.02,-19.97,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360545,true,2017-01-22 17:21:31.000,24.06,-19.86,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360546,true,2017-01-23 03:48:11.000,24.6,-18.79,-20.25,23.97,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360547,true,2017-01-23 17:17:53.000,25.02,-17.99,-18.45,24.53,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360548,true,2017-01-24 03:46:01.000,25.41,-17.11,-16.2,25.91,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360549,true,2017-01-24 17:15:17.000,26.83,-15.94,-15.3,26.58,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360550,true,2017-01-25 03:46:05.000,26.83,-15.93,-15.3,26.58,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360551,true,2017-01-25 17:15:38.000,26.84,-15.94,-15.3,26.58,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
34124360552,true,2017-01-26 03:50:01.000,25.57,-16.34,-15.3,26.08,"solar-geolocator","Hirundo rustica","V4223030","9AK1973","Barn swallows breeding in Kraghede"
